source_year,admin_dong_norm,service_industry,avg_store_count
2025,방화3동,커피-음료,17.75
2025,방화3동,컴퓨터및주변장치판매,8.0
2025,방화3동,통번역서비스,3.0
2025,방화3동,통신기기수리,1.0
2025,방화3동,패스트푸드점,0.0
2025,방화3동,편의점,5.0
2025,방화3동,피부관리실,5.0
2025,방화3동,한식음식점,42.75
2025,방화3동,한의원,4.5
2025,방화3동,핸드폰,6.75
2025,방화3동,호프-간이주점,9.25
2025,방화3동,화장품,12.0
2025,방화3동,화초,1.0
2025,우장산동,DVD방,1.0
2025,우장산동,PC방,2.0
2025,우장산동,가구,3.0
2025,우장산동,가방,1.0
2025,우장산동,가전제품,6.5
2025,우장산동,가전제품수리,12.25
2025,우장산동,가정용품임대,1.5
2025,우장산동,건축물청소,15.0
2025,우장산동,게스트하우스,1.25
2025,우장산동,골프연습장,2.0
2025,우장산동,기타법무서비스,1.0
2025,우장산동,기타오락장,2.0
2025,우장산동,네일숍,22.5
2025,우장산동,노래방,13.5
2025,우장산동,녹음실,4.0
2025,우장산동,당구장,9.0
2025,우장산동,독서실,12.25
2025,우장산동,동물병원,7.25
2025,우장산동,모터사이클및부품,2.0
2025,우장산동,모터사이클수리,1.0
2025,우장산동,문구,7.0
2025,우장산동,미곡판매,1.0
2025,우장산동,미용실,67.5
2025,우장산동,미용재료,4.0
2025,우장산동,반찬가게,13.25
2025,우장산동,법무사사무소,1.0
2025,우장산동,복권방,3.0
2025,우장산동,부동산중개업,93.75
2025,우장산동,분식전문점,18.25
2025,우장산동,사진관,10.0
2025,우장산동,서적,12.5
2025,우장산동,섬유제품,7.0
2025,우장산동,세무사사무소,3.0
2025,우장산동,세탁소,11.75
2025,우장산동,수산물판매,5.75
2025,우장산동,슈퍼마켓,25.5
2025,우장산동,스포츠 강습,32.75
2025,우장산동,스포츠클럽,24.75
2025,우장산동,시계및귀금속,2.0
2025,우장산동,신발,1.0
2025,우장산동,안경,4.25
2025,우장산동,애완동물,9.0
2025,우장산동,양식음식점,7.25
2025,우장산동,여관,1.0
2025,우장산동,여행사,6.0
2025,우장산동,예술품,1.0
2025,우장산동,예술학원,54.75
2025,우장산동,완구,2.0
2025,우장산동,외국어학원,14.75
2025,우장산동,운동/경기용품,4.75
2025,우장산동,유아의류,3.0
2025,우장산동,육류판매,14.25
2025,우장산동,의료기기,7.5
2025,우장산동,의류임대,2.0
2025,우장산동,의약품,20.0
2025,우장산동,인테리어,8.75
2025,우장산동,일반교습학원,151.5
2025,우장산동,일반의류,42.0
2025,우장산동,일반의원,34.0
2025,우장산동,일식음식점,4.25
2025,우장산동,자동차미용,4.0
2025,우장산동,자동차부품,4.0
2025,우장산동,자동차수리,9.25
2025,우장산동,자전거 및 기타운송장비,3.0
2025,우장산동,전자상거래업,43.0
2025,우장산동,제과점,14.0
2025,우장산동,조명용품,15.0
2025,우장산동,주류도매,2.0
2025,우장산동,주유소,2.0
2025,우장산동,중식음식점,6.75
2025,우장산동,철물점,3.5
2025,우장산동,청과상,12.0
2025,우장산동,치과의원,12.0
2025,우장산동,치킨전문점,5.25
2025,우장산동,커피-음료,35.0
2025,우장산동,컴퓨터및주변장치판매,11.75
2025,우장산동,컴퓨터학원,1.0
2025,우장산동,통번역서비스,1.0
2025,우장산동,패스트푸드점,5.25
2025,우장산동,편의점,10.75
2025,우장산동,피부관리실,30.5
2025,우장산동,한복점,1.0
2025,우장산동,한식음식점,98.25
2025,우장산동,한의원,15.75
2025,우장산동,핸드폰,22.25
2025,우장산동,호프-간이주점,13.25
2025,우장산동,화장품,15.5
2025,우장산동,화초,11.75
